id,date,bedrooms,bathrooms,sqft_living,sqft_lot,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
7805450810,735383,3,2.25,3060,12095,10,3060,0,1983,0,98006,47.5611,-122.106,3060,11455,860000.0
6306400140,735396,0,0.0,3064,4764,7,3064,0,1990,0,98102,47.6362,-122.322,2360,4000,1095000.0
8802400416,735642,3,1.0,1530,8498,7,1530,0,1959,0,98031,47.404,-122.203,1380,8498,147500.0
6204400270,735562,3,2.0,1910,11576,7,1410,500,1978,0,98011,47.7356,-122.198,2040,8750,390000.0
9536602080,735586,3,1.0,1020,8100,7,1020,0,1954,0,98198,47.3586,-122.314,1020,8100,229000.0
3826000070,735368,3,1.0,1150,8100,6,1150,0,1932,0,98168,47.494,-122.307,1120,8100,185000.0
5101405335,735471,3,1.5,1260,9570,7,870,390,1941,0,98115,47.7004,-122.305,1620,7000,414900.0
2349300060,735641,4,2.0,1920,4822,6,920,1000,1914,0,98136,47.5507,-122.381,1120,4822,200000.0
7749500370,735527,4,2.25,1800,9350,8,1800,0,1969,0,98092,47.2959,-122.191,2060,8800,225000.0
2436701200,735488,3,1.75,2040,4000,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000,720000.0
7871500070,735387,4,2.5,2200,4000,8,1430,770,1908,0,98119,47.6402,-122.37,2100,4000,930000.0
2110200036,735548,5,3.25,2400,3118,7,1780,620,1928,0,98122,47.6094,-122.291,2100,3941,700000.0
510002519,735429,2,1.5,1140,1058,7,1140,0,2005,0,98103,47.6608,-122.333,1170,1116,466000.0
1387300070,735470,3,1.5,1330,10640,7,1330,0,1976,0,98011,47.7364,-122.193,1460,8520,374000.0
9465910070,735430,3,2.5,1940,10035,8,1940,0,1994,0,98072,47.7438,-122.172,2810,8333,480000.0
2324800070,735394,3,2.5,3000,25341,9,3000,0,1995,0,98053,47.6724,-122.013,3000,32417,740000.0
1962200435,735547,4,1.0,1820,5400,8,1820,0,1923,2014,98102,47.6476,-122.318,1820,5400,1010000.0
8562890700,735383,4,2.5,2910,5000,8,2910,0,2002,0,98042,47.3782,-122.127,2740,5045,395000.0
3298700946,735439,2,1.0,1090,6771,6,1090,0,1954,0,98106,47.5185,-122.352,1200,4992,340000.0
880000189,735456,3,2.0,1230,1340,7,1020,210,2003,0,98106,47.526,-122.361,1260,1312,209000.0
643500030,735551,5,2.5,1710,7700,7,1710,0,1962,0,98007,47.5922,-122.146,1530,7700,431650.0
8566100200,735361,5,2.5,3160,11470,9,1780,1380,1971,0,98040,47.5368,-122.216,3260,11470,980000.0
4298100240,735450,3,2.5,2680,28243,9,2680,0,1993,0,98077,47.7637,-122.05,2670,32130,660000.0
3275780030,735668,4,2.25,2190,9009,8,1840,350,1977,0,98033,47.6916,-122.188,2190,10251,730000.0
8648220270,735702,3,1.75,1260,9600,7,1260,0,1988,0,98042,47.3592,-122.076,1640,9946,291500.0
1923000160,735404,4,3.5,2970,14486,9,2340,630,1997,0,98040,47.5627,-122.215,3680,14486,905000.0
7574910860,735456,4,2.5,2570,50308,10,2570,0,1993,0,98077,47.7418,-122.039,3420,37891,800000.0
2296500136,735362,4,3.5,3810,13592,9,2560,1250,2013,0,98056,47.5134,-122.2,3230,9311,839900.0
3278600710,735428,1,1.5,1010,1157,8,950,60,2007,0,98126,47.5492,-122.372,1360,1688,200000.0
2460700260,735647,3,2.0,1480,6698,7,1080,400,1979,0,98058,47.4614,-122.168,1850,7348,300000.0
3188100400,735387,3,1.75,1250,6041,7,1250,0,1942,0,98115,47.69,-122.304,1180,6042,530000.0
9406520830,735683,3,2.25,1654,8479,7,1654,0,1995,0,98038,47.3627,-122.037,1654,8479,314950.0
3387900390,735513,3,1.75,1410,9315,7,1410,0,1960,0,98031,47.3969,-122.198,1630,8250,255000.0
1596600024,735522,5,2.75,2160,5720,7,1500,660,1950,0,98144,47.5728,-122.304,2160,4996,550000.0
7625701891,735451,3,1.0,1400,4800,6,700,700,1917,0,98136,47.5499,-122.391,1470,6000,435000.0
3224800075,735561,3,1.75,1420,8738,7,1420,0,1966,0,98002,47.3113,-122.207,1660,8738,234000.0
7526800200,735516,4,2.25,2500,10062,8,1600,900,1975,0,98052,47.639,-122.1,2500,9750,615000.0
3329530200,735486,3,2.0,1410,8384,7,1410,0,1985,0,98001,47.3315,-122.263,1410,9205,205000.0
2115200125,735495,4,1.75,2100,7135,7,1050,1050,1955,0,98106,47.5353,-122.349,1730,4000,384000.0
6623400135,735375,3,2.5,1750,7208,8,1750,0,1994,0,98055,47.4315,-122.192,2050,7524,324000.0
103000116,735436,3,1.75,2070,5500,7,1130,940,1946,0,98115,47.6733,-122.301,1800,4400,645000.0
2768301525,735529,3,3.25,1570,1777,8,1260,310,2007,0,98107,47.6655,-122.369,1000,1777,570000.0
739980260,735577,3,2.5,1920,5322,8,1920,0,1999,0,98031,47.4095,-122.195,1920,5000,324000.0
4302200695,735473,2,1.0,1000,10320,6,1000,0,1943,0,98106,47.527,-122.356,1100,5160,270000.0
1431700370,735372,5,1.5,2120,7700,7,2120,0,1962,0,98058,47.4599,-122.172,1730,7700,290000.0
7524000030,735414,3,2.0,1440,9220,7,1440,0,1965,0,98198,47.3702,-122.317,1390,7830,250000.0
4046500320,735618,3,1.75,1660,16275,7,1660,0,1990,0,98014,47.6903,-121.915,1520,16275,342000.0
4325000125,735675,3,1.5,1340,8450,7,1340,0,1958,0,98188,47.4405,-122.28,1340,8920,255000.0
3456000160,735407,3,2.25,2380,11824,9,1450,930,1972,0,98040,47.5371,-122.218,2750,11491,800000.0
9297301580,735369,3,1.75,1560,4049,7,1000,560,1926,0,98126,47.5666,-122.375,1430,3738,451000.0
2465400036,735570,4,2.5,2780,10480,7,1390,1390,1967,0,98033,47.6597,-122.204,2860,10506,990000.0
5412200270,735373,4,2.5,1860,6687,7,1220,640,1983,0,98031,47.4046,-122.186,1860,6117,288400.0
1109000390,735667,3,1.5,2390,4600,8,1750,640,1920,1995,98118,47.5383,-122.268,1690,5220,420000.0
8730000270,735732,2,2.75,1370,1140,8,1080,290,2009,0,98133,47.7052,-122.343,1370,1090,359000.0
7937600830,735453,4,3.0,2570,262018,7,1420,1150,1988,0,98058,47.4417,-122.09,2260,19811,390000.0
3395070640,735478,3,2.5,1320,2614,7,1320,0,2005,0,98118,47.5355,-122.283,1320,2533,300000.0
8663280160,735662,5,2.5,2520,7863,7,1500,1020,1981,0,98034,47.7096,-122.199,2030,8580,545000.0
6151800624,735696,3,1.0,1250,18616,6,1250,0,1972,0,98010,47.3414,-122.047,1920,15654,288349.0
8594400370,735634,3,2.25,1560,35026,7,1290,270,1985,0,98092,47.3023,-122.069,1660,35160,299900.0
2301400640,735431,4,2.0,2330,5000,7,1720,610,1925,0,98117,47.6804,-122.358,2090,5000,891000.0
7714000070,735634,4,2.5,2790,4650,8,2790,0,2004,0,98038,47.3556,-122.026,2820,4650,378000.0
3432500486,735407,2,1.0,1060,7200,6,1060,0,1951,0,98155,47.7463,-122.315,1850,8291,299995.0
5466420030,735513,3,2.5,2020,6564,7,1310,710,1994,0,98042,47.3545,-122.158,1710,5151,253000.0
1324079046,735618,3,2.25,1580,47916,7,1580,0,1979,0,98024,47.5583,-121.852,1980,75358,350000.0
2768301715,735668,4,3.0,2020,4300,6,2020,0,1900,0,98107,47.6653,-122.372,1290,3440,565000.0
3332000135,735396,2,1.0,970,5665,6,970,0,1908,0,98118,47.5513,-122.273,1490,4429,315000.0
65000400,735528,4,3.0,1490,6766,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526,570000.0
8820901670,735456,5,3.5,4390,10140,9,3350,1040,2005,0,98125,47.7174,-122.282,2010,8400,971000.0
8712100575,735473,5,2.5,2750,5589,9,1840,910,1910,0,98112,47.6364,-122.3,1460,4250,915000.0
6116500341,735610,4,1.5,2150,23568,7,2150,0,1950,0,98166,47.4522,-122.355,2150,10125,419000.0
4167300030,735638,4,1.75,1810,7480,7,1230,580,1977,0,98023,47.3275,-122.361,1870,9594,260000.0
7708300140,735663,3,1.0,2430,10720,7,2430,0,1977,0,98045,47.4895,-121.787,1660,11560,369950.0
4139430340,735521,3,2.5,3680,13384,10,3680,0,1994,0,98006,47.5484,-122.119,3600,11306,1029900.0
3812400070,735724,5,1.0,1410,6750,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750,435000.0
9455200445,735682,3,1.75,1330,6743,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350,601000.0
6203000160,735430,3,1.0,1490,10650,7,1150,340,1963,0,98033,47.663,-122.178,1730,9800,460500.0
7517500611,735374,3,2.5,2020,1159,8,2020,0,2000,0,98103,47.6617,-122.356,1920,3600,720000.0
8691300860,735709,4,2.5,3130,13202,10,3130,0,1996,0,98075,47.5878,-121.976,2840,10470,851000.0
5489200435,735480,4,3.0,2670,5000,7,2670,0,1916,1978,98126,47.5784,-122.377,2300,5000,550000.0
510002065,735680,4,1.0,1980,4560,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245,700000.0
252000400,735484,3,1.75,2100,14850,7,2100,0,1963,0,98042,47.3622,-122.059,1930,17238,323000.0
7279300070,735498,3,1.0,1350,8581,6,1350,0,1944,0,98177,47.7612,-122.362,2080,8451,345500.0
8113101670,735570,4,1.5,2140,7920,7,1190,950,1959,0,98118,47.5491,-122.272,2140,7238,378000.0
7578200310,735549,4,2.0,2208,5000,8,2208,0,1917,0,98116,47.5711,-122.383,1760,5000,650000.0
7715800570,735701,3,2.0,1010,7380,7,1010,0,1982,0,98074,47.6273,-122.062,1650,9030,385000.0
6852700478,735492,2,1.0,970,2970,7,970,0,1910,0,98102,47.6233,-122.319,1670,3000,425000.0
1917300260,735569,4,2.0,1520,6174,6,1520,0,1920,0,98022,47.2105,-121.989,1390,5407,210000.0
4298100070,735381,4,2.5,2740,43101,9,2740,0,1993,0,98077,47.7649,-122.049,2740,33447,630000.0
1842000140,735444,3,1.75,1570,7500,7,1300,270,1953,0,98146,47.4999,-122.368,1590,7660,335000.0
5462100240,735409,3,1.0,1320,9000,7,1320,0,1966,0,98001,47.3461,-122.272,1320,9800,196500.0
8651520510,735368,4,2.75,2550,7636,8,1440,1110,1986,0,98074,47.6471,-122.06,2290,8223,582800.0
3578110200,735407,3,1.75,1560,7207,7,1250,310,1983,0,98034,47.7283,-122.222,1540,7485,440000.0
7555210340,735470,4,2.25,2360,8616,8,2360,0,1974,0,98033,47.6495,-122.198,2360,9337,752500.0
2313900510,735534,3,1.75,1330,5000,7,1210,120,1909,0,98116,47.5724,-122.384,1500,4000,532500.0
2009001600,735724,3,1.0,1070,9000,7,1070,0,1950,0,98198,47.4061,-122.33,1840,12000,265000.0
1455100116,735631,3,1.25,1510,13737,6,810,700,1961,0,98125,47.7289,-122.283,2560,10202,397500.0
3629790160,735438,3,2.5,1710,3469,8,1710,0,1999,0,98029,47.546,-122.011,2120,3560,524250.0
1778350070,735362,4,2.75,2790,10819,10,2790,0,1996,0,98027,47.5515,-122.08,3080,12603,765000.0
1703050200,735451,4,2.5,2620,5450,9,2620,0,2001,0,98074,47.6301,-122.019,2590,5371,648000.0
5469700570,735457,5,2.5,2970,24759,8,1670,1300,1969,0,98031,47.3908,-122.173,2100,21803,469500.0
100600860,735681,3,1.75,1050,7854,7,1050,0,1975,0,98023,47.3011,-122.369,1360,7668,237500.0
421049116,735619,3,1.0,1280,8712,7,1280,0,1956,0,98003,47.3298,-122.297,1420,8800,216000.0
3205200640,735687,3,1.0,1030,8400,7,1030,0,1963,0,98056,47.5364,-122.173,1270,8400,427200.0
8899200570,735668,3,2.25,1900,7800,8,1390,510,1977,0,98055,47.4545,-122.208,1730,7800,280000.0
1777500160,735713,5,3.0,3070,9804,9,1740,1330,1968,0,98006,47.5702,-122.128,2550,9689,718000.0
7853340860,735667,2,2.75,1760,4139,8,1760,0,2010,0,98065,47.5175,-121.878,1870,3076,420000.0
1862400132,735492,2,1.0,930,5400,7,930,0,1952,0,98117,47.6971,-122.372,1050,5400,379000.0
6380500135,735380,2,1.0,880,7683,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695,326100.0
9528104108,735382,3,2.5,1360,1016,7,1310,50,2003,0,98115,47.6774,-122.324,1365,1156,535000.0
2571910160,735507,4,2.75,2130,8560,7,1560,570,1992,0,98022,47.1949,-122.01,2130,8560,283000.0
316000160,735466,3,1.0,1480,7469,6,1120,360,1940,0,98168,47.5048,-122.301,1460,7379,260000.0
2695600505,735701,4,1.0,1500,6388,7,1500,0,1951,0,98126,47.5303,-122.378,980,5366,399000.0
3904910320,735654,3,2.25,1670,5004,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276,484950.0
4100000140,735519,4,1.75,2060,9828,8,2060,0,1960,0,98005,47.5867,-122.174,2260,9996,640000.0
3226049270,735661,4,2.5,2160,8158,8,1660,500,1952,0,98115,47.6948,-122.328,1520,7208,585000.0
1455600030,735606,4,2.0,2780,11583,8,1190,1590,1955,0,98125,47.7293,-122.284,2580,10241,645000.0
5559600140,735723,3,2.0,1490,7651,7,1490,0,1988,0,98003,47.3211,-122.325,1590,7795,253000.0
5147600105,735435,2,1.0,740,6460,6,740,0,1953,0,98146,47.5077,-122.344,1170,6975,178500.0
7437100570,735466,4,2.5,1860,6325,7,1860,0,1991,0,98038,47.3492,-122.03,1860,6449,291000.0
8856004730,735493,2,2.75,1590,20917,5,1590,0,1920,0,98001,47.2786,-122.25,1310,6000,199950.0
3856902996,735449,2,1.0,850,2340,7,850,0,1922,0,98105,47.6707,-122.328,1300,3000,553500.0
1442800370,735703,2,1.0,1030,4188,8,1030,0,1981,0,98038,47.3738,-122.057,1450,3376,189950.0
8001400340,735500,3,2.0,1850,9550,8,1850,0,1988,0,98001,47.3225,-122.273,2250,9550,289000.0
3131200640,735715,4,2.0,1830,4590,8,1830,0,1908,0,98105,47.6593,-122.327,1650,4590,700000.0
984000710,735528,3,2.0,1560,8853,7,1560,0,1967,0,98058,47.4312,-122.171,1610,8750,270000.0
4167300350,735361,4,1.75,1730,8320,7,1230,500,1977,0,98023,47.327,-122.361,1840,9800,258000.0
2826049282,735398,3,2.5,1930,7214,8,1930,0,2005,0,98125,47.7191,-122.309,1930,7266,530000.0
8946750030,735585,3,2.25,1422,3677,7,1422,0,2012,0,98092,47.3204,-122.178,1677,3677,245000.0
461004720,735710,3,2.0,1380,5000,7,1380,0,1917,0,98117,47.6807,-122.369,1350,5000,563000.0
7852090810,735556,3,2.5,2430,4203,8,2430,0,2001,0,98065,47.5346,-121.875,2500,4798,515000.0
9264960340,735401,4,2.5,2610,7091,9,2610,0,1987,0,98023,47.3017,-122.349,2610,7773,325000.0
1624079104,735690,3,2.25,2000,217800,8,2000,0,1996,0,98024,47.5599,-121.911,2220,217800,540000.0
4310700570,735577,2,1.0,920,5000,6,490,430,1949,0,98103,47.7008,-122.338,1500,5000,280300.0
1254200075,735362,4,1.75,1750,5500,7,1050,700,1926,0,98117,47.6802,-122.388,1640,5500,460000.0
7214820030,735579,3,1.75,2020,8970,7,1180,840,1981,0,98072,47.7571,-122.145,2140,8008,475000.0
865100055,735396,4,2.25,2460,44431,9,2460,0,1957,0,98007,47.6042,-122.147,2830,44431,900000.0
686201000,735597,4,3.0,1780,7260,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920,538200.0
342000570,735485,2,1.0,1080,3600,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500,429000.0
5476200160,735439,3,1.0,1250,5411,7,1250,0,1980,0,98178,47.5064,-122.265,1490,6320,164808.0
7199320570,735624,4,2.25,1870,7700,7,1870,0,1977,0,98052,47.6937,-122.127,1970,7700,520000.0
6414100560,735402,3,1.75,1700,8432,8,1230,470,1977,0,98125,47.7221,-122.317,1800,7842,475000.0
1623049214,735502,4,1.5,1480,47045,6,1480,0,1942,0,98168,47.4809,-122.3,1530,11000,283000.0
2379300340,735688,4,2.5,1930,6228,8,1930,0,2000,0,98030,47.3572,-122.191,1930,6168,321500.0
7701990560,735443,4,2.75,3130,21810,10,3130,0,1993,0,98077,47.7083,-122.073,3330,21810,840000.0
2025700860,735702,3,2.25,1370,6000,7,1370,0,1992,0,98038,47.3484,-122.033,1370,6200,287000.0
8562500200,735389,3,1.75,960,8106,7,960,0,1962,0,98052,47.6737,-122.156,1650,8035,375000.0
8143100350,735470,3,1.75,1260,7128,7,1260,0,1969,0,98034,47.7263,-122.205,1330,7326,349500.0
37000335,735459,3,1.5,1480,7749,7,1480,0,1960,0,98126,47.5144,-122.379,1140,5320,446450.0
1862900350,735394,4,2.5,1930,9643,7,1930,0,1992,0,98031,47.4065,-122.18,1930,7525,315000.0
1498302774,735373,2,1.0,870,5340,6,870,0,1906,0,98144,47.5849,-122.302,1190,4440,271310.0
2224700136,735620,4,1.0,1300,8400,7,1300,0,1953,0,98133,47.7612,-122.332,1330,8400,315000.0
7697920160,735368,3,1.75,1490,6930,7,1490,0,1990,0,98030,47.3682,-122.179,1880,6861,245000.0
1370804430,735662,2,1.0,1380,5484,8,1030,350,1947,0,98199,47.6382,-122.399,1380,5347,543115.0
2267000160,735526,4,2.0,1190,8190,7,1190,0,1945,0,98117,47.6908,-122.397,1190,1567,900000.0
8682231170,735717,2,2.0,1920,6045,8,1920,0,2003,0,98053,47.7107,-122.031,1670,5200,554000.0
3353400860,735431,3,1.75,2080,12522,6,2080,0,1950,0,98001,47.267,-122.25,1690,11200,249900.0
2424059035,735465,3,2.5,3220,54160,9,2690,530,1981,0,98006,47.5468,-122.109,3460,44374,768000.0
2021201000,735376,4,3.0,3680,5854,10,2060,1620,1967,0,98199,47.6327,-122.395,3140,5000,980000.0
3919000030,735708,5,2.5,2070,9600,7,1270,800,1962,0,98146,47.4997,-122.364,1950,7800,395000.0
789000550,735701,3,1.75,1480,2200,7,1480,0,1995,0,98103,47.6969,-122.35,1360,2190,415000.0
5104511040,735649,4,2.5,2000,6921,8,2000,0,2003,0,98038,47.3559,-122.014,2430,6339,380000.0
7215722010,735655,3,2.5,1560,5259,8,1560,0,1999,0,98075,47.5985,-122.016,2170,5461,566000.0
16000435,735673,2,1.0,1600,8961,7,1390,210,1949,0,98002,47.3098,-122.21,1502,6798,218500.0
7197300105,735355,4,2.5,1940,10500,7,1140,800,1976,0,98052,47.683,-122.114,2200,10500,550000.0
2877101031,735416,3,1.75,1540,3000,7,770,770,1920,0,98117,47.6769,-122.36,1420,4200,512031.0
2892600016,735674,2,1.0,820,8860,6,820,0,1950,0,98055,47.452,-122.19,1660,15375,197500.0
2423020270,735429,3,2.25,1780,8784,7,1230,550,1977,0,98033,47.701,-122.172,1780,7704,470000.0
1825079070,735670,3,1.75,1560,242629,7,1560,0,1981,0,98053,47.6493,-121.956,2320,220654,590000.0
5255710160,735675,4,2.25,2210,8862,8,1270,940,1977,0,98011,47.7725,-122.198,2030,8862,465000.0
723069135,735491,2,1.75,2040,114562,7,2040,0,1968,0,98027,47.4985,-122.092,1850,94960,499000.0
2024059094,735470,3,2.25,1920,11500,8,1920,0,1972,2000,98006,47.5498,-122.188,2260,8866,515000.0
7613700860,735543,3,1.75,1930,5000,9,1230,700,1936,0,98105,47.6582,-122.278,2300,6000,716500.0
2771101200,735370,3,2.0,1700,4250,6,890,810,1944,0,98199,47.6542,-122.385,1440,4250,410000.0
7625704510,735528,4,3.25,3450,6500,8,2450,1000,1994,0,98136,47.5437,-122.388,1750,6500,850000.0
1762600260,735375,4,3.25,3440,35021,10,3440,0,1983,0,98033,47.6476,-122.184,3440,35021,1050000.0
2553300030,735393,4,2.5,2380,13435,10,2380,0,1992,0,98075,47.5833,-122.028,2730,9677,648000.0
5309101200,735389,4,2.25,2400,5350,7,1460,940,1929,0,98117,47.6763,-122.37,1250,4880,620000.0
5416300240,735631,4,4.5,5670,84267,11,5670,0,2008,0,98010,47.323,-122.044,4100,83729,935000.0
3756600240,735676,3,1.0,1140,10320,7,1140,0,1963,0,98034,47.7168,-122.196,1140,10412,379000.0
8127700445,735430,3,1.75,1670,5375,7,1270,400,1952,0,98199,47.6416,-122.397,1460,6125,699000.0
9421500070,735597,4,2.25,1910,8005,8,1280,630,1960,0,98125,47.7259,-122.298,1860,8010,528000.0
9477710160,735714,3,1.75,1560,9452,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985,425000.0
1795500240,735407,2,1.75,1500,8645,7,1500,0,1963,0,98042,47.3643,-122.115,1220,8645,249500.0
7203220260,735430,5,3.25,4475,6642,9,4475,0,2014,0,98053,47.6849,-122.018,3720,6633,1035480.0
3524039204,735458,4,2.75,2840,11900,9,1640,1200,1961,0,98136,47.5271,-122.386,2790,10070,790000.0
5706200060,735463,3,1.0,1020,18050,7,1020,0,1969,0,98027,47.5254,-122.043,1750,11640,399950.0
7283900012,735527,3,1.5,1410,9000,7,1410,0,1953,0,98133,47.7635,-122.35,1910,7214,275000.0
809001070,735621,3,1.0,1520,2500,8,1520,0,1912,0,98109,47.6347,-122.352,1880,3600,550000.0
3340401535,735542,1,1.0,730,6890,4,730,0,1926,0,98055,47.467,-122.215,1790,7969,140000.0
1607100139,735439,3,1.0,1190,6250,7,990,200,1954,0,98108,47.5658,-122.292,1760,6434,250000.0
8699800060,735479,3,2.25,1410,8909,7,1410,0,1988,0,98198,47.3983,-122.31,2050,8909,318000.0
524069037,735424,2,1.0,1240,57000,7,1240,0,1962,0,98075,47.597,-122.059,3050,25545,505000.0
6072600200,735705,5,2.5,2500,9248,8,1300,1200,1966,0,98006,47.5415,-122.18,2090,8568,470500.0
5144000036,735380,3,1.0,1050,9206,7,1050,0,1954,0,98125,47.7071,-122.301,1380,6384,360000.0
2485000202,735698,3,2.5,2380,16080,9,1340,1040,1964,0,98136,47.5262,-122.386,2560,10070,986000.0
9209900270,735634,2,1.0,1060,4228,7,860,200,1906,0,98112,47.6231,-122.293,1060,4187,515000.0
6099400030,735612,3,1.75,2300,41900,8,1310,990,1939,0,98168,47.477,-122.292,1160,8547,320000.0
9368700223,735631,4,3.0,2010,7426,7,1090,920,1951,0,98178,47.5042,-122.265,1470,7426,310000.0
1782000160,735383,2,1.0,1090,5000,7,730,360,1942,0,98126,47.5258,-122.378,990,5250,356700.0
269001360,735710,4,1.75,2320,5595,7,1510,810,1956,0,98199,47.6397,-122.388,1840,5596,775000.0
390100060,735709,3,1.0,1040,7541,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100,325000.0
7888400560,735508,4,2.75,1810,8677,7,1810,0,1962,0,98198,47.3668,-122.31,1740,8677,208000.0
7567600045,735472,2,1.0,1150,12775,6,1150,0,1908,0,98178,47.502,-122.222,2440,11852,825000.0
7764200030,735430,3,2.5,2360,11254,9,2360,0,1990,0,98003,47.3356,-122.333,2390,11254,515000.0
9828202545,735625,3,1.5,1970,3400,8,1420,550,1929,0,98122,47.6163,-122.292,1940,4000,490000.0
6114600030,735373,4,3.0,2690,28300,8,2690,0,1954,1999,98166,47.4458,-122.343,2820,27100,675000.0
9834200885,735431,4,2.5,2080,4080,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080,360000.0
9834200885,735708,4,2.5,2080,4080,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080,550000.0
3509600070,735439,3,1.5,1370,9000,7,1370,0,1962,0,98168,47.4973,-122.328,1400,9075,225000.0
2473002080,735674,3,2.75,3410,9360,8,3410,0,1967,0,98058,47.4497,-122.147,2260,10128,500000.0
1081300370,735715,4,2.0,1850,11700,8,1850,0,1969,0,98059,47.4702,-122.12,2110,11700,385000.0
11501160,735401,5,2.75,3010,12611,10,3010,0,1994,0,98052,47.696,-122.102,2890,9456,837700.0
7202330370,735639,3,2.25,1530,3056,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,448000.0
7000100631,735725,5,1.75,2690,21357,7,1420,1270,1952,0,98004,47.5831,-122.191,2600,17539,730000.0
2484200171,735428,4,1.5,2810,7140,8,1490,1320,1954,0,98136,47.5252,-122.382,2240,6825,575000.0
9477201040,735555,3,1.75,1810,7300,7,1240,570,1976,0,98034,47.7299,-122.192,1460,7560,430000.0
7202290160,735612,3,2.5,1560,3987,7,1560,0,2002,0,98053,47.687,-122.043,1600,3152,435000.0
4366700140,735586,3,1.0,1010,9611,6,1010,0,1973,0,98092,47.3006,-122.066,1200,9611,241000.0
5457300478,735731,2,1.75,1000,1760,6,600,400,1924,0,98109,47.6261,-122.355,2120,2802,453500.0
9158100116,735694,2,1.5,990,1380,7,990,0,2001,0,98133,47.7218,-122.356,1050,1380,285000.0
7227500830,735381,2,1.0,720,4222,5,720,0,1942,0,98056,47.4965,-122.186,860,4785,151000.0
2197600451,735542,5,2.0,2270,2400,7,2270,0,1905,0,98122,47.6051,-122.319,1320,2400,631000.0
3278604400,735386,2,2.5,1380,1073,7,1140,240,2011,0,98126,47.5462,-122.369,1580,2036,285000.0
1788700160,735649,3,1.0,1260,8378,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496,195000.0
3276930270,735713,4,2.5,2910,35679,9,2910,0,1987,0,98075,47.5859,-121.991,2720,36728,817500.0
7374600060,735607,3,2.0,1810,12825,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800,550000.0
2505500030,735417,4,2.5,3160,8281,9,3160,0,1995,0,98033,47.6699,-122.195,3000,8281,1127000.0
2770604942,735597,2,2.75,1910,1369,9,1910,0,2002,0,98119,47.6544,-122.373,1910,1879,609850.0
7831800505,735604,3,1.0,1230,4380,6,1230,0,1947,0,98106,47.5352,-122.361,1525,6026,200000.0
5416510060,735663,4,2.5,2960,6219,9,2960,0,2006,0,98038,47.3603,-122.037,2960,5361,367000.0
4137010260,735470,3,2.25,2200,8375,8,2200,0,1988,0,98092,47.2626,-122.218,2200,10002,285167.0
7683800200,735690,2,1.5,1270,32175,7,1270,0,1947,0,98003,47.3347,-122.304,1270,10200,275000.0
1509500160,735681,4,2.5,2540,12843,9,2540,0,1992,0,98030,47.3866,-122.169,2410,9383,350900.0
3904940200,735404,4,3.25,3030,9273,8,3030,0,1988,0,98029,47.5747,-122.014,2360,7632,660000.0
4037200295,735464,3,1.75,1520,8835,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580,525000.0
7258200055,735635,4,2.5,1560,7800,7,1560,0,1997,0,98168,47.514,-122.316,1160,7800,262000.0
9178600560,735407,2,1.0,970,4560,7,970,0,1907,0,98103,47.6561,-122.332,1500,4560,690000.0
255520260,735681,5,3.75,3570,14648,9,3570,0,2005,0,98019,47.7377,-121.974,3160,7882,624000.0
751000060,735359,3,1.0,1350,7740,6,860,490,1947,0,98125,47.7098,-122.291,1130,7740,353000.0
3343900326,735668,4,3.5,3710,10400,8,2290,1420,2002,0,98056,47.5041,-122.186,1720,4276,552500.0
7137900320,735362,4,1.0,1430,8355,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938,224500.0
2641800060,735715,3,1.0,940,8571,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573,239000.0
293760310,735425,5,4.5,4300,12250,10,4300,0,2004,0,98029,47.5557,-122.027,3950,12250,975000.0
5332200550,735682,3,1.0,1380,4000,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000,505000.0
3450300240,735368,4,1.75,2020,7865,7,1010,1010,1963,0,98059,47.5008,-122.162,1650,7865,302000.0
9352900695,735498,3,1.0,1480,5670,6,780,700,1944,0,98106,47.5175,-122.36,760,5040,170000.0
3324069070,735421,2,1.0,1190,27007,5,1190,0,1910,0,98027,47.524,-122.04,1730,12632,195000.0
8062900070,735485,5,1.5,2550,6300,7,1560,990,1959,0,98056,47.5014,-122.172,1380,6300,272000.0
8062900070,735642,5,1.5,2550,6300,7,1560,990,1959,0,98056,47.5014,-122.172,1380,6300,369000.0
